order_id,user_id,session_id,order_value_rs,order_date,campaign_id
4643,9834,6144-32,1549,2023-03-17 07:14:32,12
4644,3029,3956-42,3611,2023-08-22 04:38:15,7
4645,6245,1786-13,2965,2023-05-01 04:14:10,8
4646,8628,881-26,2075,2023-08-15 19:24:43,19
4647,6414,3436-11,2159,2023-01-10 05:05:04,7
4648,763,3164-3,442,2023-10-15 05:09:16,12
4649,6613,1323-5,3278,2023-03-17 12:54:06,15
4650,9033,4883-18,2356,2023-08-10 05:37:37,11
4651,6535,4133-20,4984,2023-09-14 00:34:17,1
4652,7941,2082-43,1759,2023-05-06 18:41:48,3
4653,6067,8471-32,3641,2023-02-11 22:05:37,2
4654,7107,2243-47,1261,2023-07-17 18:14:47,10
4655,3624,6589-29,1730,2023-07-04 06:02:40,8
4656,6226,9246-14,890,2023-06-11 12:39:15,13
4657,9196,3306-17,973,2023-09-30 21:46:55,14
4658,7301,749-34,4003,2023-03-18 02:46:24,12
4659,875,3491-36,2348,2023-05-15 20:54:33,4
4660,6435,2184-40,4467,2023-05-26 02:58:54,17
4661,3739,8945-1,1745,2023-12-04 09:27:32,3
4662,2570,454-2,4233,2023-10-12 22:53:23,6
4663,596,309-27,1393,2023-09-06 00:23:36,3
4664,7654,4489-37,4177,2023-05-07 02:59:03,20
4665,5653,6543-46,3482,2023-02-18 12:48:55,9
4666,9233,9570-28,3965,2023-09-26 22:12:27,7
4667,3822,3946-34,2120,2023-07-28 22:09:00,16
4668,1733,7919-7,3324,2023-08-06 03:29:10,18
4669,3812,1533-10,4653,2023-05-17 00:53:08,8
4670,261,9786-22,1492,2023-04-30 20:19:45,20
4671,7409,1803-22,4104,2023-08-13 09:41:15,3
4672,5121,1863-24,655,2023-04-18 10:22:11,7
4673,3533,2668-20,3202,2023-02-20 08:10:58,2
4674,5656,7249-24,4426,2023-05-31 11:57:29,13
4675,6720,1954-21,1765,2023-08-29 16:22:06,11
4676,2378,4792-46,1140,2023-03-27 04:09:52,7
4677,8245,3534-24,4113,2023-04-17 08:31:38,18
4678,8752,9864-18,4899,2023-06-12 21:11:41,4
4679,5123,4829-31,4686,2023-01-26 18:02:00,13
4680,1550,766-28,2533,2023-03-01 06:52:32,10
4681,3271,5028-12,3014,2023-09-16 08:54:15,9
4682,8924,7192-3,2865,2023-06-09 13:05:30,7
4683,1986,4325-42,4964,2023-08-04 00:05:39,19
4684,5012,8344-46,3557,2023-12-09 21:51:50,8
4685,8350,4003-38,3895,2023-10-21 23:39:02,5
4686,4393,4515-16,2587,2023-12-22 02:37:19,13
4687,211,9538-33,4439,2023-05-07 01:36:40,2
4688,8789,9188-28,442,2023-03-02 22:38:22,9
4689,5083,8630-6,1307,2023-06-29 16:56:21,13
4690,9642,2314-6,389,2023-04-01 07:12:25,20
4691,8814,7461-27,2314,2023-12-02 07:40:46,3
4692,3773,5620-13,1376,2023-06-30 01:15:10,2
4693,1840,4368-22,4724,2023-06-07 15:17:18,15
4694,36,9559-37,4855,2023-10-27 15:48:02,16
4695,6939,610-20,2341,2023-03-14 08:07:48,14
4696,6755,8123-16,1662,2023-04-11 01:35:54,3
4697,8066,2547-8,3430,2023-07-15 06:32:22,18
4698,4670,758-14,1249,2023-08-21 03:01:22,7
4699,5945,1224-19,799,2023-06-23 15:26:57,16
4700,5306,6267-20,3675,2023-10-17 18:48:46,16
4701,5389,8583-16,3157,2023-05-13 16:08:17,13
4702,2194,713-41,3373,2023-09-22 23:55:38,6
4703,2762,7184-28,2440,2023-10-09 16:42:59,7
4704,6577,8104-39,3732,2023-01-16 02:44:30,3
4705,8431,6593-41,2410,2023-11-07 12:26:33,12
4706,3657,5661-43,557,2023-10-08 04:45:08,19
4707,3320,3558-8,3908,2023-10-20 00:00:23,1
4708,8406,4133-6,3107,2023-01-13 19:03:54,3
4709,7867,6621-30,4995,2023-04-27 12:54:01,13
4710,2364,4853-29,1376,2023-01-08 02:20:09,5
4711,4228,7107-8,1150,2023-04-20 10:51:24,18
4712,553,2271-44,4417,2023-07-27 07:10:42,7
4713,2350,4909-11,1882,2023-11-09 03:16:22,7
4714,3075,4314-40,721,2023-07-10 12:23:38,1
4715,3183,6820-40,4846,2023-11-25 13:11:03,2
4716,5083,6718-23,1406,2023-12-28 09:47:21,4
4717,445,1401-12,1248,2023-03-04 07:22:17,11
4718,5839,8189-2,960,2023-08-08 15:55:28,7
4719,1154,2166-40,2431,2023-07-19 22:08:54,9
4720,7285,5032-34,1282,2023-10-24 01:49:15,3
4721,3980,2358-24,4354,2023-12-20 04:46:46,13
4722,8572,425-8,3502,2023-06-05 19:57:07,8
4723,5176,2181-34,4419,2023-11-27 20:44:31,9
4724,1933,6000-47,3971,2023-05-14 02:30:45,5
4725,776,9672-41,3858,2023-04-06 13:37:55,6
4726,5295,8615-48,4241,2023-03-09 02:56:33,3
4727,75,2206-47,4093,2023-02-27 02:42:30,7
4728,7026,2277-15,3528,2023-09-07 22:04:31,7
4729,6120,3869-49,4058,2023-12-12 12:54:29,10
4730,6263,2993-27,2510,2023-11-13 02:44:31,12
4731,963,8248-22,732,2023-12-16 13:37:28,18
4732,2090,5840-13,4875,2023-02-09 19:43:33,10
4733,6654,8393-7,2517,2023-03-07 05:42:42,8
4734,4478,5488-19,4329,2023-10-30 18:21:22,6
4735,3136,4417-16,476,2023-03-17 12:07:55,4
4736,7597,4909-23,2379,2023-02-15 08:53:27,20
4737,8249,2964-6,988,2023-06-13 17:04:29,1
4738,5977,966-46,4370,2023-07-21 18:47:06,9
4739,2687,8095-12,654,2023-01-20 21:00:13,1
4740,2838,1199-36,2924,2023-06-15 21:23:29,18
4741,1880,1954-33,1003,2023-06-07 17:57:08,16
4742,5498,8239-20,2106,2023-09-22 12:37:28,16
4743,3334,6642-33,1630,2023-10-17 00:24:10,3
4744,7851,3459-17,1651,2023-10-28 08:44:23,19
4745,6671,4334-43,554,2023-06-23 20:48:57,12
4746,6388,6827-36,490,2023-07-18 05:06:43,8
4747,2278,9004-47,1047,2023-02-02 06:36:45,7
4748,4579,2506-23,4830,2023-01-28 17:50:11,7
4749,9165,6791-32,3731,2023-04-23 22:05:27,12
4750,2828,484-22,2150,2023-09-06 15:42:24,15
4751,5584,3299-35,1162,2023-04-14 19:38:59,19
4752,6028,7032-17,1901,2023-11-04 16:08:46,15
4753,2403,471-48,3395,2023-03-01 13:33:07,2
4754,4968,7015-41,3098,2023-05-11 20:47:42,4
4755,418,2430-11,4302,2023-07-01 13:48:33,4
4756,9782,122-13,3208,2023-02-10 21:58:24,6
4757,9971,2487-8,4507,2023-09-01 19:42:22,9
4758,2987,6559-1,2505,2023-12-10 15:29:51,18
4759,7307,9389-37,3494,2023-05-25 09:40:12,15
4760,2650,2196-47,2476,2023-06-12 18:59:04,3
4761,6932,4709-28,1372,2023-01-15 20:26:48,12
4762,258,6621-13,1417,2023-03-20 07:35:37,2
4763,1117,9662-28,2578,2023-10-17 04:42:36,16
4764,1024,9938-38,2960,2023-07-10 09:07:10,17
4765,3917,1213-2,561,2023-09-10 01:55:46,7
4766,4294,3036-34,796,2023-07-22 19:37:23,16
4767,3713,3549-49,4257,2023-07-18 00:43:35,2
4768,1371,9980-8,3780,2023-03-16 20:02:58,7
4769,9711,299-28,4460,2023-05-30 00:00:03,10
4770,2725,8874-12,1825,2023-07-08 00:11:09,11
4771,9936,5826-25,3745,2023-08-16 05:24:17,8
4772,3133,9191-44,1931,2023-01-12 04:31:25,19
4773,5574,432-9,2728,2023-09-17 05:57:48,15
4774,1647,2998-13,2216,2023-04-10 03:40:22,14
4775,1233,4758-34,2840,2023-02-19 03:41:07,19
4776,6432,4381-36,3906,2023-07-04 01:26:58,2
4777,202,4600-5,2325,2023-10-28 04:16:13,16
4778,1636,5990-3,1168,2023-12-07 10:34:32,15
4779,55,2610-28,3742,2023-10-14 05:39:33,6
4780,4118,1836-36,4062,2023-09-29 15:07:56,11
4781,1330,7093-8,3780,2023-01-12 23:09:59,7
4782,6917,6523-19,1143,2023-09-06 23:41:12,7
4783,3727,8705-30,4027,2023-03-16 21:59:48,1
4784,2560,1586-22,653,2023-01-26 10:04:01,9
4785,9998,1239-23,502,2023-01-28 13:15:45,12
4786,1059,3596-26,827,2023-12-17 20:56:18,4
4787,8469,4790-28,4917,2023-02-08 17:03:38,20
4788,3791,9786-44,1737,2023-06-04 15:09:16,15
4789,6028,6828-14,4014,2023-09-06 01:03:02,11
4790,7685,3212-30,2770,2023-02-23 18:21:22,19
4791,7407,890-49,1033,2023-08-23 03:50:17,3
4792,3428,2042-11,4774,2023-01-20 08:32:35,13
4793,3271,2747-46,3189,2023-04-01 16:34:54,11
4794,4579,7522-3,2629,2023-07-18 12:32:21,1
4795,4255,3370-4,4741,2023-03-21 05:58:15,6
4796,2041,9703-6,2868,2023-03-06 13:32:29,3
4797,2619,2320-31,2415,2023-01-10 12:11:00,15
4798,1154,7554-37,4045,2023-10-28 06:25:26,15
4799,3797,8072-29,324,2023-07-17 15:33:59,1
4800,1640,4371-31,1652,2023-04-26 02:20:41,5
4801,9468,7152-25,438,2023-08-26 08:50:39,10
4802,3618,4089-13,301,2023-09-26 00:24:39,2
4803,8514,9079-11,2161,2023-06-21 06:48:11,16
4804,5708,5684-13,1060,2023-06-07 09:47:34,6
4805,9903,8733-28,2645,2023-01-05 15:16:19,5
4806,1337,4191-33,785,2023-07-04 01:18:00,13
4807,3775,1209-18,3202,2023-06-21 04:54:53,19
4808,7309,3248-19,4736,2023-06-23 05:10:55,15
4809,8585,3693-9,1402,2023-03-02 13:36:38,11
4810,1945,4961-26,998,2023-05-06 05:18:23,1
4811,4954,574-24,4697,2023-11-21 05:16:24,2
4812,1044,3839-49,2849,2023-08-07 20:10:22,15
4813,7750,3140-27,3083,2023-01-21 05:18:39,20
4814,7297,6139-37,3632,2023-01-22 03:30:37,15
4815,9064,6705-1,562,2023-03-20 20:14:38,14
4816,6581,3450-40,4542,2023-01-26 06:11:51,16
4817,5770,9831-21,3843,2023-11-20 18:17:33,8
4818,2329,6971-31,338,2023-09-22 06:35:14,11
4819,5673,6024-49,1177,2023-08-12 08:07:28,2
4820,4059,8534-45,1869,2023-04-16 18:21:12,4
4821,7193,8510-30,4386,2023-03-05 00:54:14,4
4822,1544,1273-34,2838,2023-02-05 12:16:35,15
4823,3715,1692-22,1365,2023-04-20 14:24:38,11
4824,8910,1898-19,866,2023-10-15 02:34:24,17
4825,595,3333-31,3543,2023-02-03 22:14:35,3
4826,3212,3202-11,2507,2023-12-23 20:18:30,9
4827,4556,3486-34,619,2023-03-24 20:40:39,10
4828,627,1729-12,1495,2023-03-04 01:40:12,10
4829,2013,4351-42,3919,2023-02-11 19:50:05,12
4830,2338,2026-30,2541,2023-09-21 03:26:33,10
4831,608,6569-29,526,2023-09-10 15:28:42,13
4832,7359,1195-46,2301,2023-07-08 02:28:40,14
4833,6707,4679-19,4316,2023-09-04 18:53:24,10
4834,5703,6380-6,3497,2023-09-02 16:54:10,3
4835,4905,9414-16,645,2023-03-13 04:36:56,3
4836,3349,4940-6,4378,2023-12-18 11:50:35,15
4837,815,8300-19,2805,2023-06-29 01:38:22,14
4838,4399,723-4,464,2023-07-12 23:47:35,5
4839,5945,2386-21,4939,2023-04-28 09:32:19,18
4840,6117,5635-9,3133,2023-01-02 07:16:36,18
4841,9326,2412-28,3891,2023-01-09 14:30:48,3
4842,4418,1030-41,4951,2023-09-24 10:29:35,19
4843,852,1934-16,4258,2023-10-15 11:45:51,4
4844,6580,5967-29,1089,2023-02-28 01:29:49,5
4845,1858,5413-45,3050,2023-03-11 00:16:28,10
4846,8776,3830-42,953,2023-02-26 12:26:42,3
4847,5911,7872-13,2863,2023-06-02 08:27:42,9
4848,3657,7130-44,4021,2023-08-13 04:25:38,19
4849,5250,5405-37,1167,2023-01-28 22:03:02,11
4850,5870,4809-40,2497,2023-08-15 21:13:07,17
4851,3129,4942-17,1393,2023-12-09 16:04:13,17
4852,6776,694-23,4994,2023-09-18 14:27:38,4
4853,8359,2151-4,3358,2023-03-02 11:21:33,15
4854,7807,7028-31,2384,2023-05-11 11:42:38,10
4855,5390,5601-38,1152,2023-04-02 03:05:49,20
4856,2385,7378-19,4807,2023-11-04 09:39:21,11
4857,2876,9896-34,785,2023-07-07 04:35:41,4
4858,5089,3522-33,4413,2023-02-12 06:09:16,14
4859,8067,4513-32,2074,2023-03-22 16:50:37,2
4860,4193,5671-16,1493,2023-08-24 18:08:19,18
4861,7249,4535-46,2637,2023-07-06 18:21:07,16
4862,8171,4567-35,3715,2023-05-09 06:30:53,11
4863,1970,6643-40,3364,2023-08-22 08:36:45,17
4864,165,8401-12,3534,2023-12-01 19:01:45,16
4865,1505,2448-13,4249,2023-10-18 12:07:34,2
4866,4892,3752-7,3916,2023-05-08 02:55:11,8
4867,4726,6912-7,4110,2023-12-20 10:09:51,16
4868,80,4138-43,4046,2023-09-14 19:44:57,11
4869,8097,72-6,4260,2023-08-28 04:02:48,5
4870,5992,6823-24,4428,2023-11-16 15:01:46,7
4871,6407,761-48,383,2023-01-12 23:01:01,16
4872,7840,2652-35,1708,2023-01-28 02:38:26,12
4873,7541,4172-5,4724,2023-11-03 21:23:12,18
4874,2492,8469-4,4533,2023-03-13 07:23:28,7
4875,9634,5736-11,708,2023-03-10 06:01:18,9
4876,2750,7281-17,4410,2023-09-26 13:39:16,17
4877,4300,5468-7,1205,2023-05-11 16:54:26,18
4878,4220,620-31,2815,2023-02-21 02:21:33,5
4879,2890,6236-6,2787,2023-02-24 03:42:11,6
4880,6399,9550-48,3144,2023-09-04 13:27:25,15
4881,462,9697-6,3311,2023-06-05 16:23:33,16
4882,7447,2136-10,1136,2023-01-18 22:02:22,12
4883,73,7874-46,4345,2023-08-08 12:07:48,3
4884,9111,8923-22,2534,2023-10-02 05:27:05,11
4885,4885,1442-45,1322,2023-09-09 22:26:58,1
4886,1371,67-1,2235,2023-10-24 07:43:10,14
4887,1863,2822-15,1307,2023-09-02 10:27:54,1
4888,1384,4269-6,1193,2023-05-12 22:47:29,13
4889,2457,4219-48,941,2023-05-21 06:32:26,17
4890,3282,8822-38,2145,2023-11-03 22:49:18,2
4891,6137,8491-3,4596,2023-04-05 14:09:58,16
4892,6194,6250-35,1389,2023-06-04 14:17:09,20
4893,1114,791-8,4381,2023-06-09 12:24:39,4
4894,2112,3807-15,3098,2023-05-27 09:34:23,10
4895,2483,9505-41,4095,2023-07-22 03:25:48,13
4896,4082,822-45,628,2023-08-17 19:35:15,5
4897,2243,8669-2,2506,2023-08-12 20:03:47,20
4898,7499,5859-28,3700,2023-08-10 23:11:14,16
4899,8738,8016-35,1190,2023-06-16 10:21:43,19
4900,2848,1883-7,3313,2023-02-10 14:38:35,1
4901,7261,9157-37,3074,2023-07-15 22:36:51,13
4902,8605,5689-31,3230,2023-11-26 08:15:18,11
4903,626,8975-19,2285,2023-08-25 04:08:59,12
4904,7951,3737-45,3291,2023-07-07 04:45:34,8
4905,6814,7945-37,2071,2023-10-14 07:12:15,11
4906,6207,5219-30,2407,2023-08-04 13:20:42,11
4907,2087,5321-49,4567,2023-12-14 02:45:23,1
4908,3977,9703-49,1877,2023-02-12 13:41:47,10
4909,1009,8881-22,1197,2023-07-28 07:00:16,9
4910,4178,319-34,4085,2023-11-13 08:14:26,11
4911,4155,2242-42,1191,2023-03-06 18:53:59,11
4912,7597,7860-49,1392,2023-02-23 21:31:51,16
4913,14,7058-44,343,2023-01-09 03:23:43,20
4914,2160,5561-12,2751,2023-01-11 04:07:52,19
4915,3648,5985-9,2076,2023-11-16 03:45:52,16
4916,7667,8562-33,2219,2023-05-31 10:54:42,3
4917,4428,3914-19,4326,2023-04-18 04:15:03,16
4918,2904,2093-29,1429,2023-01-26 02:23:47,18
4919,8045,9662-35,4694,2023-03-06 05:57:58,12
4920,5453,4582-30,3848,2023-10-28 20:32:58,20
4921,9658,1501-20,1454,2023-07-02 01:07:08,9
4922,7373,9500-8,1096,2023-08-04 04:35:42,20
4923,7341,6866-49,2778,2023-12-12 03:48:22,20
4924,7386,4810-25,4927,2023-01-26 01:27:38,4
4925,1030,5199-30,4148,2023-10-19 17:17:22,17
4926,3334,5598-4,2557,2023-12-07 13:50:05,10
4927,5955,6865-30,3336,2023-11-17 00:57:08,14
4928,7214,2033-3,1100,2023-10-10 06:47:33,2
4929,8624,8188-21,3375,2023-01-02 02:33:16,3
4930,8803,3478-28,1202,2023-01-25 05:00:23,4
4931,7250,4099-40,3162,2023-09-20 02:20:25,5
4932,9221,3880-35,4044,2023-04-18 02:08:43,16
4933,4977,7588-35,1691,2023-04-30 23:40:09,17
4934,3856,3452-33,4039,2023-02-28 05:07:24,14
4935,308,1497-32,2755,2023-04-18 12:19:19,15
4936,8080,963-36,2994,2023-02-10 01:26:17,15
4937,2797,9821-32,1780,2023-10-25 13:00:56,2
4938,6435,1343-24,677,2023-07-18 09:07:42,17
4939,6139,7731-31,3358,2023-09-17 01:07:29,18
4940,8147,1639-34,3141,2023-12-29 01:08:01,15
4941,7938,394-41,1356,2023-03-14 01:56:18,2
4942,4878,5522-23,962,2023-09-05 13:15:37,18
4943,3045,5042-21,1330,2023-05-28 17:40:04,17
4944,5075,6833-45,1052,2023-12-12 12:58:34,3
4945,4309,4597-2,4303,2023-11-15 13:13:34,6
4946,1261,9749-7,3306,2023-05-12 01:20:33,4
4947,6403,9983-19,2762,2023-05-02 19:18:35,17
4948,2104,8675-31,4396,2023-03-27 23:13:03,15
4949,2467,5711-29,3351,2023-05-03 20:51:44,13
4950,9428,2566-22,2984,2023-06-04 01:35:57,11
4951,4857,648-42,2879,2023-10-26 15:53:26,3
4952,6199,3862-4,1944,2023-08-19 17:10:43,5
4953,7012,339-2,3224,2023-11-05 04:19:17,3
4954,2025,1809-4,2424,2023-11-27 23:30:01,11
4955,1815,5197-26,3774,2023-10-25 10:42:06,5
4956,2206,9415-16,3978,2023-05-12 14:49:35,4
4957,357,1664-8,2280,2023-01-23 06:08:47,19
4958,8225,1915-14,673,2023-03-18 11:55:44,2
4959,6682,5588-20,4665,2023-04-11 00:59:23,10
4960,1651,7640-22,4426,2023-12-03 08:14:51,5
4961,9382,8537-17,2338,2023-06-10 06:28:55,8
4962,7974,4494-40,2774,2023-02-28 20:24:27,19
4963,7531,5702-37,1898,2023-08-12 11:17:29,12
4964,3947,6561-29,864,2023-07-16 17:24:13,2
4965,2141,2454-1,2695,2023-09-09 05:27:41,3
4966,1712,9091-29,3898,2023-12-24 13:09:39,1
4967,854,9488-18,3634,2023-02-12 06:03:32,7
4968,7010,4286-1,1129,2023-09-24 00:33:54,18
4969,7432,9003-45,3370,2023-07-12 17:57:00,4
4970,7653,4748-47,3192,2023-09-22 21:10:58,2
4971,4445,3375-31,757,2023-05-16 12:55:44,16
4972,1678,7839-29,4939,2023-04-27 01:54:49,16
4973,4743,8111-20,3752,2023-02-20 11:25:37,20
4974,8592,5691-7,3809,2023-08-26 23:42:56,3
4975,378,603-6,1419,2023-05-04 01:49:37,15
4976,2400,9676-43,2280,2023-05-29 13:38:19,1
4977,4737,7959-16,3162,2023-08-15 08:11:18,16
4978,471,3836-18,3109,2023-07-13 23:13:37,4
4979,1734,8226-38,589,2023-02-19 16:04:07,4
4980,9556,2732-42,535,2023-01-05 14:33:08,15
4981,4168,9446-2,4454,2023-03-07 14:52:05,2
4982,5737,3277-8,1131,2023-09-23 03:05:09,18
4983,2392,8782-17,660,2023-07-17 18:15:02,16
4984,1264,4048-17,2137,2023-09-01 07:04:57,8
4985,8038,6014-8,3351,2023-10-26 13:05:26,19
4986,7471,517-33,4768,2023-08-19 21:44:56,13
4987,4633,68-19,2893,2023-07-23 19:28:04,11
4988,9913,5947-44,832,2023-12-28 15:38:55,11
4989,6652,7617-49,4980,2023-12-26 11:21:32,6
4990,40,8955-47,1495,2023-01-28 08:26:45,16
4991,8890,6151-21,3062,2023-01-05 10:39:45,15
4992,9732,2670-45,543,2023-05-01 06:01:42,5
4993,7742,4096-22,942,2023-06-06 20:23:07,15
4994,3150,672-29,3619,2023-10-29 01:37:22,7
4995,9275,8319-25,3966,2023-09-19 10:28:07,20
4996,9385,3943-8,3940,2023-02-18 10:26:02,3
4997,570,7180-23,607,2023-05-26 23:07:24,17
4998,4338,1505-9,2677,2023-07-04 06:59:56,13
4999,8618,1955-7,2662,2023-04-29 02:54:19,16
5000,6415,5828-7,4458,2023-08-22 21:31:06,8
5001,7393,4194-47,1731,2023-08-01 23:35:34,8
5002,6913,9156-40,2833,2023-04-29 23:20:44,20
5003,5569,146-26,3909,2023-05-21 08:24:58,8
5004,7588,8227-25,2680,2023-01-15 03:45:51,3
5005,4207,5188-39,2093,2023-04-14 04:21:09,9
5006,2987,5774-13,4671,2023-05-11 23:12:07,13
5007,6150,3372-20,4622,2023-11-24 20:34:14,20
5008,4097,285-9,4936,2023-08-17 03:45:23,18
5009,9453,907-38,1559,2023-04-17 13:00:27,2
5010,5885,8472-37,1425,2023-11-09 13:22:08,5
5011,2005,6753-33,3286,2023-05-06 00:02:46,6
5012,9166,2489-20,1061,2023-09-27 07:53:38,18
5013,872,423-35,999,2023-06-03 04:29:54,3
5014,2889,9649-10,774,2023-01-25 16:05:07,19
5015,6047,2732-42,372,2023-02-09 07:44:20,8
5016,9909,9601-36,568,2023-05-22 09:51:39,9
5017,3327,315-16,4974,2023-04-27 14:19:53,20
5018,2856,5756-7,3121,2023-08-30 20:09:09,1
5019,3540,2899-12,555,2023-02-24 23:03:31,1
5020,2102,6813-22,2418,2023-07-23 01:47:07,5
5021,8280,6016-22,1083,2023-04-17 16:08:07,1
5022,2211,2766-18,1485,2023-06-01 21:48:28,11
5023,6730,7346-17,3584,2023-09-11 08:30:06,3
5024,9517,2639-1,523,2023-08-17 11:23:14,19
5025,6447,9437-6,3818,2023-09-23 04:09:36,7
5026,208,6029-1,4205,2023-09-08 17:41:04,17
5027,169,8817-8,3427,2023-01-06 23:27:49,17
5028,3859,125-17,1011,2023-09-14 12:10:11,18
5029,8348,9050-16,2026,2023-08-21 12:44:13,10
5030,8668,1986-14,4261,2023-06-27 10:47:16,4
5031,6703,1602-42,3560,2023-06-17 04:42:58,3
5032,5475,7137-2,4812,2023-02-01 00:03:49,11
5033,7562,6833-44,2859,2023-10-30 11:51:13,18
5034,8628,9731-45,3394,2023-01-24 06:07:17,1
5035,8551,2017-19,4442,2023-07-07 20:22:14,3
5036,2918,7524-23,4848,2023-03-19 05:47:13,8
5037,7881,7176-43,749,2023-07-15 15:43:23,9
5038,4898,763-45,2282,2023-08-28 01:45:07,2
5039,143,9517-25,882,2023-05-21 19:23:52,17
5040,2696,8562-1,1617,2023-11-30 20:49:29,12
5041,6416,7996-10,2882,2023-11-11 03:04:56,16
5042,6079,3481-13,3326,2023-01-24 17:24:23,14
5043,8442,8931-32,2891,2023-01-31 16:45:57,5
5044,2257,8346-32,3714,2023-05-10 06:37:02,5
5045,4836,2920-11,427,2023-06-24 23:42:08,3
5046,1920,874-14,664,2023-04-02 17:23:35,18
5047,368,5979-21,3874,2023-11-01 23:35:59,5
5048,3210,130-31,1688,2023-10-19 11:35:23,5
5049,9576,891-11,434,2023-05-28 10:10:13,14
5050,4811,2186-35,4556,2023-11-14 10:01:27,15
5051,7207,8384-11,400,2023-11-13 06:18:08,10
5052,9546,3802-7,3508,2023-08-06 17:11:10,4
5053,7531,2177-7,1627,2023-09-08 18:22:47,19
5054,5432,867-47,3798,2023-06-23 03:22:08,2
5055,9754,9114-22,2680,2023-06-25 10:21:43,5
5056,2328,9448-2,4200,2023-11-21 10:05:25,11
5057,6216,8574-41,536,2023-07-23 13:58:20,10
5058,4380,3440-43,4674,2023-12-20 06:21:01,6
5059,3656,1731-45,2396,2023-12-07 21:57:23,16
5060,118,5314-49,1095,2023-06-25 02:44:25,5
5061,1716,6736-18,4025,2023-03-13 20:05:33,20
5062,3143,4171-4,2711,2023-07-29 18:08:21,18
5063,7950,1525-35,4768,2023-04-14 15:16:50,7
5064,902,5634-8,2825,2023-04-03 13:27:51,1
5065,4816,5265-11,2527,2023-02-05 14:00:58,20
5066,1081,4484-15,3230,2023-10-17 17:42:11,17
5067,8535,9712-3,1636,2023-12-18 12:43:34,10
5068,2406,7865-34,3822,2023-03-03 21:02:07,16
5069,3902,4877-32,1320,2023-02-06 08:44:40,13
5070,8573,559-26,2665,2023-09-30 04:23:29,14
5071,6333,7623-6,2697,2023-01-08 22:41:18,11
5072,4960,5435-10,2697,2023-01-07 21:01:49,14
5073,9428,6369-12,3363,2023-06-25 02:59:25,3
5074,2949,6774-1,3151,2023-03-03 03:56:01,11
5075,3947,1740-28,4650,2023-06-15 09:56:53,8
5076,1698,122-1,3662,2023-03-01 13:28:13,16
5077,7524,9086-32,2366,2023-03-03 10:31:02,15
5078,2239,2591-1,2049,2023-12-08 13:56:41,3
5079,555,3967-23,4891,2023-08-15 23:41:45,17
5080,8578,295-40,2678,2023-09-26 07:40:54,8
5081,8508,2064-46,1364,2023-06-17 15:49:17,11
5082,2772,896-22,935,2023-06-03 04:36:53,20
5083,1676,808-6,1789,2023-06-03 06:19:42,19
5084,412,5800-27,2135,2023-11-03 02:07:26,17
5085,6392,4840-12,4581,2023-12-15 06:40:56,6
5086,9838,3031-23,4047,2023-08-20 14:51:46,4
5087,2859,4628-35,991,2023-09-27 10:57:01,2
5088,2830,9279-27,961,2023-07-25 05:43:59,12
5089,6933,7385-10,4933,2023-07-11 05:14:24,20
5090,2082,2326-26,744,2023-08-27 14:48:09,13
5091,2326,3939-42,3391,2023-10-05 23:03:23,15
5092,8157,234-34,3899,2023-07-27 18:53:04,4
5093,3563,7364-2,331,2023-04-09 18:46:29,2
5094,2337,8197-25,2661,2023-08-31 13:36:39,15
5095,6822,2729-10,794,2023-12-17 02:31:31,2
5096,6648,6147-31,4613,2023-05-26 15:10:38,3
5097,8390,4388-10,3844,2023-06-04 00:35:00,7
5098,2724,1423-43,3350,2023-07-21 03:07:58,17
5099,8223,5780-48,2313,2023-06-17 08:21:26,9
5100,8042,3513-20,4860,2023-04-03 05:44:09,15
5101,9698,1572-29,4691,2023-07-06 23:00:10,20
5102,1082,5761-38,3987,2023-05-23 22:46:28,11
5103,2016,8939-22,2147,2023-03-17 03:53:29,19
5104,9830,4471-16,1164,2023-05-13 12:05:54,17
5105,5479,96-46,1240,2023-07-30 07:07:22,13
5106,8486,425-21,2129,2023-09-29 03:48:29,13
5107,4858,1027-17,3986,2023-05-24 02:51:19,1
5108,8758,5979-6,3883,2023-10-08 20:51:37,12
5109,7173,4118-36,1201,2023-09-23 17:46:41,1
5110,3569,9285-48,3244,2023-07-17 12:40:29,1
5111,9779,1855-26,1876,2023-08-19 19:27:53,7
5112,3611,7769-27,940,2023-11-04 04:50:55,12
5113,9974,848-22,4986,2023-03-30 07:27:50,14
5114,235,3600-9,1627,2023-02-23 00:02:06,10
5115,6449,9563-15,4872,2023-05-11 16:52:44,1
5116,7883,5361-14,3430,2023-07-13 02:15:20,3
5117,4856,7440-17,1213,2023-05-10 12:36:34,14
5118,9313,790-1,2435,2023-07-14 00:41:25,1
5119,5801,6949-34,1792,2023-09-17 12:51:33,16
5120,5932,8139-35,554,2023-11-14 18:39:14,3
5121,5606,2033-7,1553,2023-11-21 11:50:18,10
5122,6372,1276-7,2832,2023-01-30 17:21:50,19
5123,8617,6962-43,4216,2023-12-03 10:38:06,20
5124,8818,3935-37,4020,2023-05-13 03:33:08,14
5125,4487,5234-18,4777,2023-06-07 05:15:05,14
5126,2711,8375-23,1621,2023-06-24 01:43:42,11
5127,6529,2184-40,2129,2023-02-08 17:13:07,3
5128,3755,4240-41,1599,2023-10-25 18:52:43,4
5129,4346,9496-16,3346,2023-06-01 05:47:03,9
